10.152.9.8 [12/Jun/2014:15:51:13 +0000][26 ms] "PUT /identity/api/authorization/tenants/vsphere.local/authorities/extended/permissions HTTP/1.1" 200 3148 [tomcat-http--13]
127.0.0.1 [12/Jun/2014:15:52:00 +0000][4 ms] "GET /component-registry/api/status HTTP/1.1" 200 911 [tomcat-http--4]
127.0.0.1 [12/Jun/2014:15:52:00 +0000][6 ms] "GET /catalog-service/api/status HTTP/1.1" 200 1443 [tomcat-http--23]
127.0.0.1 [12/Jun/2014:15:52:00 +0000][3 ms] "GET /identity/api/status HTTP/1.1" 200 1437 [tomcat-http--5]
127.0.0.1 [12/Jun/2014:15:52:00 +0000][3 ms] "GET /component-registry/api/status HTTP/1.1" 200 911 [tomcat-http--21]
127.0.0.1 [12/Jun/2014:15:52:00 +0000][88 ms] "GET /iaas-proxy-provider/api/status HTTP/1.1" 200 1459 [tomcat-http--65]
127.0.0.1 [12/Jun/2014:15:52:00 +0000][109 ms] "GET /branding-service/api/status HTTP/1.1" 200 1448 [tomcat-http--35]
127.0.0.1 [12/Jun/2014:15:52:00 +0000][105 ms] "GET /branding-service/api/status HTTP/1.1" 200 1448 [tomcat-http--44]
127.0.0.1 [12/Jun/2014:15:52:00 +0000][130 ms] "GET /advanced-designer-service/api/status HTTP/1.1" 200 1457 [tomcat-http--3]
127.0.0.1 [12/Jun/2014:15:52:00 +0000][257 ms] "GET /travel/apps/api/status HTTP/1.1" 200 1472 [tomcat-http--45]
127.0.0.1 [12/Jun/2014:15:52:00 +0000][4 ms] "GET /component-registry/api/status HTTP/1.1" 200 911 [tomcat-http--14]
127.0.0.1 [12/Jun/2014:15:52:01 +0000][5 ms] "GET /approval-service/api/status HTTP/1.1" 200 1446 [tomcat-http--24]
127.0.0.1 [12/Jun/2014:15:52:02 +0000][33 ms] "GET /management-service/api/status HTTP/1.1" 200 1457 [tomcat-http--34]
127.0.0.1 [12/Jun/2014:15:52:03 +0000][13 ms] "GET /identity/api/status HTTP/1.1" 200 1437 [tomcat-http--11]
127.0.0.1 [12/Jun/2014:15:52:03 +0000][3 ms] "GET /workitem-service/api/status HTTP/1.1" 200 1445 [tomcat-http--42]
127.0.0.1 [12/Jun/2014:15:52:03 +0000][7 ms] "GET /identity/api/status HTTP/1.1" 200 1437 [tomcat-http--15]
127.0.0.1 [12/Jun/2014:15:52:03 +0000][3 ms] "GET /eventlog-service/api/status HTTP/1.1" 200 1440 [tomcat-http--10]
127.0.0.1 [12/Jun/2014:15:52:04 +0000][14 ms] "GET /advanced-designer-service/api/status HTTP/1.1" 200 1457 [tomcat-http--51]
127.0.0.1 [12/Jun/2014:15:52:04 +0000][7 ms] "GET /component-registry/endpoints/types/sso HTTP/1.1" 200 1859 [tomcat-http--1]
127.0.0.1 [12/Jun/2014:15:52:04 +0000][3 ms] "GET /component-registry/api/status HTTP/1.1" 200 911 [tomcat-http--19]
127.0.0.1 [12/Jun/2014:15:52:04 +0000][14 ms] "GET /notification-service/api/status HTTP/1.1" 200 1448 [tomcat-http--47]
127.0.0.1 [12/Jun/2014:15:52:04 +0000][30 ms] "GET /component-registry/endpoints/types/com.vmware.csp.core.cafe.catalog.api/default HTTP/1.1" 200 518 [tomcat-http--18]
127.0.0.1 [12/Jun/2014:15:52:04 +0000][4 ms] "GET /catalog-service/api/status HTTP/1.1" 200 1443 [tomcat-http--28]
127.0.0.1 [12/Jun/2014:15:52:04 +0000][3956 ms] "GET /vcac/services/api/status HTTP/1.1" 200 1347 [tomcat-http--66]
10.152.9.8 [12/Jun/2014:15:52:13 +0000][41 ms] "PUT /identity/api/authorization/tenants/vsphere.local/authorities/extended/permissions HTTP/1.1" 200 3148 [tomcat-http--54]
10.152.9.8 [12/Jun/2014:15:53:13 +0000][27 ms] "PUT /identity/api/authorization/tenants/vsphere.local/authorities/extended/permissions HTTP/1.1" 200 3148 [tomcat-http--53]
127.0.0.1 [12/Jun/2014:15:54:00 +0000][4 ms] "GET /approval-service/api/status HTTP/1.1" 200 1446 [tomcat-http--16]
127.0.0.1 [12/Jun/2014:15:54:00 +0000][5 ms] "GET /component-registry/api/status HTTP/1.1" 200 911 [tomcat-http--37]
127.0.0.1 [12/Jun/2014:15:54:00 +0000][3 ms] "GET /eventlog-service/api/status HTTP/1.1" 200 1440 [tomcat-http--32]
127.0.0.1 [12/Jun/2014:15:54:00 +0000][16 ms] "GET /catalog-service/api/status HTTP/1.1" 200 1443 [tomcat-http--8]
127.0.0.1 [12/Jun/2014:15:54:00 +0000][10 ms] "GET /component-registry/api/status HTTP/1.1" 200 911 [tomcat-http--50]
127.0.0.1 [12/Jun/2014:15:54:00 +0000][8 ms] "GET /component-registry/api/status HTTP/1.1" 200 911 [tomcat-http--9]
127.0.0.1 [12/Jun/2014:15:54:00 +0000][22 ms] "GET /identity/api/status HTTP/1.1" 200 1437 [tomcat-http--30]
127.0.0.1 [12/Jun/2014:15:54:00 +0000][40 ms] "GET /notification-service/api/status HTTP/1.1" 200 1448 [tomcat-http--33]
127.0.0.1 [12/Jun/2014:15:54:00 +0000][14 ms] "GET /iaas-proxy-provider/api/status HTTP/1.1" 200 1459 [tomcat-http--6]
127.0.0.1 [12/Jun/2014:15:54:00 +0000][4 ms] "GET /branding-service/api/status HTTP/1.1" 200 1448 [tomcat-http--25]
127.0.0.1 [12/Jun/2014:15:54:01 +0000][4 ms] "GET /component-registry/api/status HTTP/1.1" 200 911 [tomcat-http--52]
127.0.0.1 [12/Jun/2014:15:54:01 +0000][3 ms] "GET /advanced-designer-service/api/status HTTP/1.1" 200 1457 [tomcat-http--46]
127.0.0.1 [12/Jun/2014:15:54:02 +0000][7 ms] "GET /catalog-service/api/status HTTP/1.1" 200 1443 [tomcat-http--55]
127.0.0.1 [12/Jun/2014:15:54:02 +0000][10 ms] "GET /management-service/api/status HTTP/1.1" 200 1457 [tomcat-http--7]
127.0.0.1 [12/Jun/2014:15:54:02 +0000][3 ms] "GET /advanced-designer-service/api/status HTTP/1.1" 200 1457 [tomcat-http--36]
127.0.0.1 [12/Jun/2014:15:54:02 +0000][5 ms] "GET /workitem-service/api/status HTTP/1.1" 200 1445 [tomcat-http--29]
127.0.0.1 [12/Jun/2014:15:54:02 +0000][2047 ms] "GET /vcac/services/api/status HTTP/1.1" 200 1347 [tomcat-http--27]
127.0.0.1 [12/Jun/2014:15:54:03 +0000][6 ms] "GET /identity/api/status HTTP/1.1" 200 1437 [tomcat-http--39]
127.0.0.1 [12/Jun/2014:15:54:03 +0000][3 ms] "GET /identity/api/status HTTP/1.1" 200 1437 [tomcat-http--49]
127.0.0.1 [12/Jun/2014:15:54:03 +0000][2 ms] "GET /branding-service/api/status HTTP/1.1" 200 1448 [tomcat-http--22]
127.0.0.1 [12/Jun/2014:15:54:03 +0000][17 ms] "GET /travel/apps/api/status HTTP/1.1" 200 1472 [tomcat-http--26]
10.152.9.8 [12/Jun/2014:15:54:13 +0000][28 ms] "PUT /identity/api/authorization/tenants/vsphere.local/authorities/extended/permissions HTTP/1.1" 200 3148 [tomcat-http--63]
127.0.0.1 [12/Jun/2014:15:55:00 +0000][45 ms] "GET /component-registry/api/plugins/extensions/?pointId=csp.catalog.resource.operations&page=1&limit=50 HTTP/1.1" 200 13398 [tomcat-http--64]
127.0.0.1 [12/Jun/2014:15:55:00 +0000][56 ms] "GET /component-registry/api/plugins/extensions/?pointId=csp.catalog.resource.operations&page=2&limit=50 HTTP/1.1" 200 281 [tomcat-http--31]
10.152.9.8 [12/Jun/2014:15:55:14 +0000][30 ms] "PUT /identity/api/authorization/tenants/vsphere.local/authorities/extended/permissions HTTP/1.1" 200 3148 [tomcat-http--13]
127.0.0.1 [12/Jun/2014:15:56:00 +0000][5 ms] "GET /approval-service/api/status HTTP/1.1" 200 1446 [tomcat-http--4]
127.0.0.1 [12/Jun/2014:15:56:00 +0000][3 ms] "GET /eventlog-service/api/status HTTP/1.1" 200 1440 [tomcat-http--21]
127.0.0.1 [12/Jun/2014:15:56:00 +0000][19 ms] "GET /component-registry/api/status HTTP/1.1" 200 911 [tomcat-http--14]
127.0.0.1 [12/Jun/2014:15:56:00 +0000][5 ms] "GET /component-registry/api/status HTTP/1.1" 200 911 [tomcat-http--5]
127.0.0.1 [12/Jun/2014:15:56:00 +0000][12 ms] "GET /component-registry/api/status HTTP/1.1" 200 911 [tomcat-http--23]
127.0.0.1 [12/Jun/2014:15:56:00 +0000][6 ms] "GET /component-registry/api/status HTTP/1.1" 200 911 [tomcat-http--65]
127.0.0.1 [12/Jun/2014:15:56:00 +0000][3 ms] "GET /identity/api/status HTTP/1.1" 200 1437 [tomcat-http--44]
127.0.0.1 [12/Jun/2014:15:56:00 +0000][5 ms] "GET /advanced-designer-service/api/status HTTP/1.1" 200 1457 [tomcat-http--35]
127.0.0.1 [12/Jun/2014:15:56:00 +0000][6 ms] "GET /catalog-service/api/status HTTP/1.1" 200 1443 [tomcat-http--3]
127.0.0.1 [12/Jun/2014:15:56:00 +0000][3 ms] "GET /identity/api/status HTTP/1.1" 200 1437 [tomcat-http--45]
127.0.0.1 [12/Jun/2014:15:56:00 +0000][4 ms] "GET /advanced-designer-service/api/status HTTP/1.1" 200 1457 [tomcat-http--24]
127.0.0.1 [12/Jun/2014:15:56:01 +0000][4 ms] "GET /workitem-service/api/status HTTP/1.1" 200 1445 [tomcat-http--34]
127.0.0.1 [12/Jun/2014:15:56:01 +0000][3 ms] "GET /management-service/api/status HTTP/1.1" 200 1457 [tomcat-http--11]
127.0.0.1 [12/Jun/2014:15:56:02 +0000][4 ms] "GET /branding-service/api/status HTTP/1.1" 200 1448 [tomcat-http--15]
127.0.0.1 [12/Jun/2014:15:56:02 +0000][3 ms] "GET /iaas-proxy-provider/api/status HTTP/1.1" 200 1459 [tomcat-http--10]
127.0.0.1 [12/Jun/2014:15:56:02 +0000][6 ms] "GET /branding-service/api/status HTTP/1.1" 200 1448 [tomcat-http--42]
127.0.0.1 [12/Jun/2014:15:56:03 +0000][5 ms] "GET /travel/apps/api/status HTTP/1.1" 200 1472 [tomcat-http--51]
127.0.0.1 [12/Jun/2014:15:56:03 +0000][6 ms] "GET /catalog-service/api/status HTTP/1.1" 200 1443 [tomcat-http--47]
127.0.0.1 [12/Jun/2014:15:56:03 +0000][10 ms] "GET /notification-service/api/status HTTP/1.1" 200 1448 [tomcat-http--19]
127.0.0.1 [12/Jun/2014:15:56:03 +0000][6 ms] "GET /identity/api/status HTTP/1.1" 200 1437 [tomcat-http--18]
127.0.0.1 [12/Jun/2014:15:56:03 +0000][1012 ms] "GET /vcac/services/api/status HTTP/1.1" 200 1347 [tomcat-http--1]
10.152.9.8 [12/Jun/2014:15:56:14 +0000][37 ms] "PUT /identity/api/authorization/tenants/vsphere.local/authorities/extended/permissions HTTP/1.1" 200 3148 [tomcat-http--28]
10.152.9.8 [12/Jun/2014:15:57:14 +0000][25 ms] "PUT /identity/api/authorization/tenants/vsphere.local/authorities/extended/permissions HTTP/1.1" 200 3148 [tomcat-http--66]
127.0.0.1 [12/Jun/2014:15:58:00 +0000][4 ms] "GET /branding-service/api/status HTTP/1.1" 200 1448 [tomcat-http--16]
127.0.0.1 [12/Jun/2014:15:58:00 +0000][4 ms] "GET /identity/api/status HTTP/1.1" 200 1437 [tomcat-http--32]
127.0.0.1 [12/Jun/2014:15:58:00 +0000][4 ms] "GET /branding-service/api/status HTTP/1.1" 200 1448 [tomcat-http--37]
127.0.0.1 [12/Jun/2014:15:58:00 +0000][5 ms] "GET /component-registry/api/status HTTP/1.1" 200 911 [tomcat-http--50]
127.0.0.1 [12/Jun/2014:15:58:00 +0000][28 ms] "GET /iaas-proxy-provider/api/status HTTP/1.1" 200 1459 [tomcat-http--46]
127.0.0.1 [12/Jun/2014:15:58:00 +0000][11 ms] "GET /management-service/api/status HTTP/1.1" 200 1457 [tomcat-http--8]
127.0.0.1 [12/Jun/2014:15:58:00 +0000][4 ms] "GET /component-registry/api/status HTTP/1.1" 200 911 [tomcat-http--9]
127.0.0.1 [12/Jun/2014:15:58:00 +0000][40 ms] "GET /identity/api/status HTTP/1.1" 200 1437 [tomcat-http--54]
127.0.0.1 [12/Jun/2014:15:58:00 +0000][40 ms] "GET /eventlog-service/api/status HTTP/1.1" 200 1440 [tomcat-http--53]
127.0.0.1 [12/Jun/2014:15:58:00 +0000][12 ms] "GET /component-registry/api/status HTTP/1.1" 200 911 [tomcat-http--30]
127.0.0.1 [12/Jun/2014:15:58:00 +0000][4 ms] "GET /catalog-service/api/status HTTP/1.1" 200 1443 [tomcat-http--33]
127.0.0.1 [12/Jun/2014:15:58:01 +0000][5 ms] "GET /advanced-designer-service/api/status HTTP/1.1" 200 1457 [tomcat-http--6]
127.0.0.1 [12/Jun/2014:15:58:02 +0000][7 ms] "GET /advanced-designer-service/api/status HTTP/1.1" 200 1457 [tomcat-http--52]
127.0.0.1 [12/Jun/2014:15:58:02 +0000][10 ms] "GET /notification-service/api/status HTTP/1.1" 200 1448 [tomcat-http--25]
127.0.0.1 [12/Jun/2014:15:58:02 +0000][5 ms] "GET /identity/api/status HTTP/1.1" 200 1437 [tomcat-http--55]
127.0.0.1 [12/Jun/2014:15:58:02 +0000][2 ms] "GET /workitem-service/api/status HTTP/1.1" 200 1445 [tomcat-http--7]
127.0.0.1 [12/Jun/2014:15:58:03 +0000][2 ms] "GET /travel/apps/api/status HTTP/1.1" 200 1472 [tomcat-http--27]
127.0.0.1 [12/Jun/2014:15:58:03 +0000][6 ms] "GET /component-registry/api/status HTTP/1.1" 200 911 [tomcat-http--29]
127.0.0.1 [12/Jun/2014:15:58:03 +0000][3 ms] "GET /approval-service/api/status HTTP/1.1" 200 1446 [tomcat-http--36]
127.0.0.1 [12/Jun/2014:15:58:03 +0000][3 ms] "GET /catalog-service/api/status HTTP/1.1" 200 1443 [tomcat-http--49]
127.0.0.1 [12/Jun/2014:15:58:03 +0000][2023 ms] "GET /vcac/services/api/status HTTP/1.1" 200 1347 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:58:15 +0000][55 ms] "PUT /identity/api/authorization/tenants/vsphere.local/authorities/extended/permissions HTTP/1.1" 200 3148 [tomcat-http--22]
10.152.9.8 [12/Jun/2014:15:59:15 +0000][26 ms] "PUT /identity/api/authorization/tenants/vsphere.local/authorities/extended/permissions HTTP/1.1" 200 3148 [tomcat-http--26]
127.0.0.1 [12/Jun/2014:16:00:00 +0000][4 ms] "GET /eventlog-service/api/status HTTP/1.1" 200 1440 [tomcat-http--63]
127.0.0.1 [12/Jun/2014:16:00:00 +0000][4 ms] "GET /component-registry/api/status HTTP/1.1" 200 911 [tomcat-http--64]
127.0.0.1 [12/Jun/2014:16:00:00 +0000][4 ms] "GET /component-registry/api/status HTTP/1.1" 200 911 [tomcat-http--24]
127.0.0.1 [12/Jun/2014:16:00:00 +0000][24 ms] "GET /component-registry/api/status HTTP/1.1" 200 911 [tomcat-http--13]
127.0.0.1 [12/Jun/2014:16:00:00 +0000][31 ms] "GET /component-registry/api/status HTTP/1.1" 200 911 [tomcat-http--31]
127.0.0.1 [12/Jun/2014:16:00:00 +0000][3 ms] "GET /iaas-proxy-provider/api/status HTTP/1.1" 200 1459 [tomcat-http--23]
127.0.0.1 [12/Jun/2014:16:00:00 +0000][18 ms] "GET /advanced-designer-service/api/status HTTP/1.1" 200 1457 [tomcat-http--14]
127.0.0.1 [12/Jun/2014:16:00:00 +0000][9 ms] "GET /management-service/api/status HTTP/1.1" 200 1457 [tomcat-http--5]
127.0.0.1 [12/Jun/2014:16:00:00 +0000][9 ms] "GET /notification-service/api/status HTTP/1.1" 200 1448 [tomcat-http--4]
127.0.0.1 [12/Jun/2014:16:00:00 +0000][25 ms] "GET /branding-service/api/status HTTP/1.1" 200 1448 [tomcat-http--21]
127.0.0.1 [12/Jun/2014:16:00:00 +0000][5 ms] "GET /workitem-service/api/status HTTP/1.1" 200 1445 [tomcat-http--65]
127.0.0.1 [12/Jun/2014:16:00:01 +0000][2 ms] "GET /travel/apps/api/status HTTP/1.1" 200 1472 [tomcat-http--35]
127.0.0.1 [12/Jun/2014:16:00:01 +0000][4 ms] "GET /identity/api/status HTTP/1.1" 200 1437 [tomcat-http--44]
127.0.0.1 [12/Jun/2014:16:00:02 +0000][6 ms] "GET /catalog-service/api/status HTTP/1.1" 200 1443 [tomcat-http--3]
127.0.0.1 [12/Jun/2014:16:00:02 +0000][6 ms] "GET /branding-service/api/status HTTP/1.1" 200 1448 [tomcat-http--45]
127.0.0.1 [12/Jun/2014:16:00:02 +0000][3 ms] "GET /advanced-designer-service/api/status HTTP/1.1" 200 1457 [tomcat-http--11]
127.0.0.1 [12/Jun/2014:16:00:03 +0000][3 ms] "GET /identity/api/status HTTP/1.1" 200 1437 [tomcat-http--42]
127.0.0.1 [12/Jun/2014:16:00:03 +0000][4 ms] "GET /identity/api/status HTTP/1.1" 200 1437 [tomcat-http--15]
127.0.0.1 [12/Jun/2014:16:00:03 +0000][4 ms] "GET /approval-service/api/status HTTP/1.1" 200 1446 [tomcat-http--10]
127.0.0.1 [12/Jun/2014:16:00:03 +0000][4 ms] "GET /catalog-service/api/status HTTP/1.1" 200 1443 [tomcat-http--51]
127.0.0.1 [12/Jun/2014:16:00:03 +0000][1034 ms] "GET /vcac/services/api/status HTTP/1.1" 200 1347 [tomcat-http--34]
127.0.0.1 [12/Jun/2014:16:00:03 +0000][46 ms] "GET /component-registry/api/plugins/extensions/?pointId=csp.catalog.resource.operations&page=1&limit=50 HTTP/1.1" 200 13398 [tomcat-http--47]
127.0.0.1 [12/Jun/2014:16:00:03 +0000][47 ms] "GET /component-registry/api/plugins/extensions/?pointId=csp.catalog.resource.operations&page=2&limit=50 HTTP/1.1" 200 281 [tomcat-http--19]
10.152.9.8 [12/Jun/2014:16:00:15 +0000][26 ms] "PUT /identity/api/authorization/tenants/vsphere.local/authorities/extended/permissions HTTP/1.1" 200 3148 [tomcat-http--18]
10.152.9.8 [12/Jun/2014:16:01:15 +0000][26 ms] "PUT /identity/api/authorization/tenants/vsphere.local/authorities/extended/permissions HTTP/1.1" 200 3148 [tomcat-http--1]
127.0.0.1 [12/Jun/2014:16:02:00 +0000][48 ms] "GET /component-registry/api/status HTTP/1.1" 200 911 [tomcat-http--28]
127.0.0.1 [12/Jun/2014:16:02:00 +0000][26 ms] "GET /workitem-service/api/status HTTP/1.1" 200 1445 [tomcat-http--33]
127.0.0.1 [12/Jun/2014:16:02:00 +0000][26 ms] "GET /identity/api/status HTTP/1.1" 200 1437 [tomcat-http--55]
127.0.0.1 [12/Jun/2014:16:02:00 +0000][48 ms] "GET /notification-service/api/status HTTP/1.1" 200 1448 [tomcat-http--66]
127.0.0.1 [12/Jun/2014:16:02:00 +0000][2 ms] "GET /travel/apps/api/status HTTP/1.1" 200 1472 [tomcat-http--32]
127.0.0.1 [12/Jun/2014:16:02:00 +0000][3 ms] "GET /branding-service/api/status HTTP/1.1" 200 1448 [tomcat-http--8]
127.0.0.1 [12/Jun/2014:16:02:00 +0000][3 ms] "GET /component-registry/api/status HTTP/1.1" 200 911 [tomcat-http--37]
127.0.0.1 [12/Jun/2014:16:02:00 +0000][4 ms] "GET /component-registry/api/status HTTP/1.1" 200 911 [tomcat-http--53]
127.0.0.1 [12/Jun/2014:16:02:00 +0000][3 ms] "GET /component-registry/api/status HTTP/1.1" 200 911 [tomcat-http--50]
127.0.0.1 [12/Jun/2014:16:02:00 +0000][3 ms] "GET /identity/api/status HTTP/1.1" 200 1437 [tomcat-http--54]
127.0.0.1 [12/Jun/2014:16:02:01 +0000][4 ms] "GET /branding-service/api/status HTTP/1.1" 200 1448 [tomcat-http--46]
127.0.0.1 [12/Jun/2014:16:02:01 +0000][3 ms] "GET /catalog-service/api/status HTTP/1.1" 200 1443 [tomcat-http--9]
127.0.0.1 [12/Jun/2014:16:02:02 +0000][6 ms] "GET /advanced-designer-service/api/status HTTP/1.1" 200 1457 [tomcat-http--30]
127.0.0.1 [12/Jun/2014:16:02:02 +0000][5 ms] "GET /advanced-designer-service/api/status HTTP/1.1" 200 1457 [tomcat-http--6]
127.0.0.1 [12/Jun/2014:16:02:02 +0000][4 ms] "GET /iaas-proxy-provider/api/status HTTP/1.1" 200 1459 [tomcat-http--52]
127.0.0.1 [12/Jun/2014:16:02:02 +0000][3 ms] "GET /approval-service/api/status HTTP/1.1" 200 1446 [tomcat-http--7]
127.0.0.1 [12/Jun/2014:16:02:03 +0000][3 ms] "GET /catalog-service/api/status HTTP/1.1" 200 1443 [tomcat-http--25]
127.0.0.1 [12/Jun/2014:16:02:03 +0000][3545 ms] "GET /vcac/services/api/status HTTP/1.1" 200 1347 [tomcat-http--16]
127.0.0.1 [12/Jun/2014:16:02:03 +0000][4 ms] "GET /identity/api/status HTTP/1.1" 200 1437 [tomcat-http--29]
127.0.0.1 [12/Jun/2014:16:02:03 +0000][3 ms] "GET /eventlog-service/api/status HTTP/1.1" 200 1440 [tomcat-http--27]
127.0.0.1 [12/Jun/2014:16:02:03 +0000][2 ms] "GET /management-service/api/status HTTP/1.1" 200 1457 [tomcat-http--36]
10.152.9.8 [12/Jun/2014:16:02:16 +0000][27 ms] "PUT /identity/api/authorization/tenants/vsphere.local/authorities/extended/permissions HTTP/1.1" 200 3148 [tomcat-http--49]
10.152.9.8 [12/Jun/2014:16:03:16 +0000][26 ms] "PUT /identity/api/authorization/tenants/vsphere.local/authorities/extended/permissions HTTP/1.1" 200 3148 [tomcat-http--39]
127.0.0.1 [12/Jun/2014:16:04:00 +0000][13 ms] "GET /branding-service/api/status HTTP/1.1" 200 1448 [tomcat-http--22]
127.0.0.1 [12/Jun/2014:16:04:00 +0000][16 ms] "GET /approval-service/api/status HTTP/1.1" 200 1446 [tomcat-http--26]
127.0.0.1 [12/Jun/2014:16:04:00 +0000][4 ms] "GET /identity/api/status HTTP/1.1" 200 1437 [tomcat-http--24]
127.0.0.1 [12/Jun/2014:16:04:00 +0000][16 ms] "GET /management-service/api/status HTTP/1.1" 200 1457 [tomcat-http--63]
127.0.0.1 [12/Jun/2014:16:04:00 +0000][27 ms] "GET /component-registry/api/status HTTP/1.1" 200 911 [tomcat-http--64]
127.0.0.1 [12/Jun/2014:16:04:00 +0000][4 ms] "GET /component-registry/api/status HTTP/1.1" 200 911 [tomcat-http--31]
127.0.0.1 [12/Jun/2014:16:04:00 +0000][4 ms] "GET /workitem-service/api/status HTTP/1.1" 200 1445 [tomcat-http--13]
127.0.0.1 [12/Jun/2014:16:04:00 +0000][3 ms] "GET /advanced-designer-service/api/status HTTP/1.1" 200 1457 [tomcat-http--23]
127.0.0.1 [12/Jun/2014:16:04:00 +0000][3 ms] "GET /identity/api/status HTTP/1.1" 200 1437 [tomcat-http--4]
127.0.0.1 [12/Jun/2014:16:04:00 +0000][4 ms] "GET /notification-service/api/status HTTP/1.1" 200 1448 [tomcat-http--21]
127.0.0.1 [12/Jun/2014:16:04:00 +0000][4 ms] "GET /advanced-designer-service/api/status HTTP/1.1" 200 1457 [tomcat-http--14]
127.0.0.1 [12/Jun/2014:16:04:01 +0000][3 ms] "GET /branding-service/api/status HTTP/1.1" 200 1448 [tomcat-http--5]
127.0.0.1 [12/Jun/2014:16:04:02 +0000][4 ms] "GET /iaas-proxy-provider/api/status HTTP/1.1" 200 1459 [tomcat-http--35]
127.0.0.1 [12/Jun/2014:16:04:02 +0000][5 ms] "GET /eventlog-service/api/status HTTP/1.1" 200 1440 [tomcat-http--44]
127.0.0.1 [12/Jun/2014:16:04:02 +0000][7 ms] "GET /catalog-service/api/status HTTP/1.1" 200 1443 [tomcat-http--10]
127.0.0.1 [12/Jun/2014:16:04:02 +0000][4 ms] "GET /component-registry/api/status HTTP/1.1" 200 911 [tomcat-http--3]
127.0.0.1 [12/Jun/2014:16:04:03 +0000][2 ms] "GET /travel/apps/api/status HTTP/1.1" 200 1472 [tomcat-http--11]
127.0.0.1 [12/Jun/2014:16:04:03 +0000][3 ms] "GET /component-registry/api/status HTTP/1.1" 200 911 [tomcat-http--45]
127.0.0.1 [12/Jun/2014:16:04:03 +0000][3 ms] "GET /identity/api/status HTTP/1.1" 200 1437 [tomcat-http--15]
127.0.0.1 [12/Jun/2014:16:04:03 +0000][4 ms] "GET /catalog-service/api/status HTTP/1.1" 200 1443 [tomcat-http--42]
127.0.0.1 [12/Jun/2014:16:04:03 +0000][2035 ms] "GET /vcac/services/api/status HTTP/1.1" 200 1347 [tomcat-http--65]
10.152.9.8 [12/Jun/2014:16:04:16 +0000][36 ms] "PUT /identity/api/authorization/tenants/vsphere.local/authorities/extended/permissions HTTP/1.1" 200 3148 [tomcat-http--51]
127.0.0.1 [12/Jun/2014:16:05:00 +0000][41 ms] "GET /component-registry/api/plugins/extensions/?pointId=csp.catalog.resource.operations&page=1&limit=50 HTTP/1.1" 200 13398 [tomcat-http--34]
127.0.0.1 [12/Jun/2014:16:05:00 +0000][40 ms] "GET /component-registry/api/plugins/extensions/?pointId=csp.catalog.resource.operations&page=2&limit=50 HTTP/1.1" 200 281 [tomcat-http--47]
10.152.9.8 [12/Jun/2014:16:05:16 +0000][29 ms] "PUT /identity/api/authorization/tenants/vsphere.local/authorities/extended/permissions HTTP/1.1" 200 3148 [tomcat-http--19]
127.0.0.1 [12/Jun/2014:16:06:00 +0000][4 ms] "GET /branding-service/api/status HTTP/1.1" 200 1448 [tomcat-http--32]
127.0.0.1 [12/Jun/2014:16:06:00 +0000][8 ms] "GET /workitem-service/api/status HTTP/1.1" 200 1445 [tomcat-http--66]
127.0.0.1 [12/Jun/2014:16:06:00 +0000][11 ms] "GET /catalog-service/api/status HTTP/1.1" 200 1443 [tomcat-http--55]
127.0.0.1 [12/Jun/2014:16:06:00 +0000][9 ms] "GET /approval-service/api/status HTTP/1.1" 200 1446 [tomcat-http--33]
127.0.0.1 [12/Jun/2014:16:06:00 +0000][3 ms] "GET /component-registry/api/status HTTP/1.1" 200 911 [tomcat-http--53]
127.0.0.1 [12/Jun/2014:16:06:00 +0000][24 ms] "GET /identity/api/status HTTP/1.1" 200 1437 [tomcat-http--1]
127.0.0.1 [12/Jun/2014:16:06:00 +0000][34 ms] "GET /component-registry/api/status HTTP/1.1" 200 911 [tomcat-http--18]
127.0.0.1 [12/Jun/2014:16:06:00 +0000][17 ms] "GET /identity/api/status HTTP/1.1" 200 1437 [tomcat-http--8]
127.0.0.1 [12/Jun/2014:16:06:00 +0000][28 ms] "GET /management-service/api/status HTTP/1.1" 200 1457 [tomcat-http--28]
127.0.0.1 [12/Jun/2014:16:06:00 +0000][4 ms] "GET /advanced-designer-service/api/status HTTP/1.1" 200 1457 [tomcat-http--50]
127.0.0.1 [12/Jun/2014:16:06:01 +0000][3 ms] "GET /iaas-proxy-provider/api/status HTTP/1.1" 200 1459 [tomcat-http--54]
